unique_id,ds,y
TOTAL/BENGALURU/BENGALURU-INDORE,2023-01-01,12110.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-02-01,12144.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-03-01,11797.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-04-01,12674.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-05-01,13059.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-06-01,13364.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-07-01,12453.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-08-01,13537.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-09-01,12841.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-10-01,13741.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-11-01,13461.0
TOTAL/BENGALURU/BENGALURU-INDORE,2023-12-01,13980.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-01-01,13722.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-02-01,13147.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-03-01,14442.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-04-01,14224.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-05-01,14143.5
TOTAL/BENGALURU/BENGALURU-INDORE,2024-06-01,14063.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-07-01,13064.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-08-01,14326.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-09-01,16133.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-10-01,18351.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-11-01,16359.0
TOTAL/BENGALURU/BENGALURU-INDORE,2024-12-01,16853.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-01-01,17797.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-02-01,19200.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-03-01,19873.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-04-01,24689.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-05-01,21719.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-06-01,22257.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-07-01,22294.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-08-01,21398.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-09-01,20895.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-10-01,23532.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-11-01,19898.0
TOTAL/BENGALURU/BENGALURU-INDORE,2025-12-01,18583.0
TOTAL/BENGALURU/BENGALURU-INDORE,2026-01-01,20161.0
TOTAL/BENGALURU/BENGALURU-INDORE,2026-02-01,19291.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-04-01,22084.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-05-01,20381.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-06-01,19709.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-07-01,20774.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-08-01,20609.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-09-01,20451.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-10-01,23815.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-11-01,23878.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2015-12-01,24189.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-01-01,20903.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-02-01,18080.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-03-01,19557.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-04-01,20395.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-05-01,21327.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-06-01,20720.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-07-01,22224.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-08-01,21521.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-09-01,21465.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-10-01,23992.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-11-01,24315.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2016-12-01,23707.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-01-01,24597.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-02-01,20797.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-03-01,16395.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-04-01,17323.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-05-01,21237.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-06-01,20973.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-07-01,21339.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-08-01,22742.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-09-01,21346.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-10-01,23183.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-11-01,22498.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2017-12-01,25151.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-01-01,26492.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-02-01,27122.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-03-01,25118.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-04-01,22558.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-05-01,21816.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-06-01,21793.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-07-01,21965.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-08-01,31619.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-09-01,27962.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-10-01,31133.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-11-01,26303.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2018-12-01,30460.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-01-01,34201.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-02-01,25398.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-03-01,29033.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-04-01,26730.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-05-01,21643.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-06-01,21773.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-07-01,20487.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-08-01,23999.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-09-01,24074.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-10-01,28047.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-11-01,28326.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2019-12-01,25899.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-01-01,33415.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-02-01,30618.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-03-01,20267.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-04-01,11076.5
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-05-01,1886.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-06-01,3659.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-07-01,7517.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-08-01,11187.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-09-01,10312.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-10-01,12305.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-11-01,17756.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2020-12-01,21253.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-01-01,16431.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-02-01,19579.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-03-01,18557.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-04-01,18413.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-05-01,10799.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-06-01,3185.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-07-01,8129.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-08-01,12424.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-09-01,14039.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-10-01,21880.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-11-01,23819.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2021-12-01,22164.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-01-01,13226.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-02-01,19032.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-03-01,22081.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-04-01,20060.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-05-01,18498.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-06-01,19382.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-07-01,19278.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-08-01,20985.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-09-01,19958.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-10-01,22187.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-11-01,24719.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2022-12-01,28211.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-01-01,26565.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-02-01,23687.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-03-01,25030.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-04-01,26088.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-05-01,24851.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-06-01,24964.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-07-01,22475.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-08-01,23240.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-09-01,21847.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-10-01,24261.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-11-01,30116.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2023-12-01,29882.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-01-01,30206.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-02-01,26747.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-03-01,26450.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-04-01,30387.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-05-01,29397.5
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-06-01,28408.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-07-01,27985.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-08-01,30173.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-09-01,29523.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-10-01,38989.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-11-01,31654.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2024-12-01,34917.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-01-01,36579.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-02-01,30378.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-03-01,29929.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-04-01,16676.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-05-01,21631.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-06-01,24039.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-07-01,26484.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-08-01,28086.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-09-01,26324.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-10-01,33847.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-11-01,38467.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2025-12-01,32127.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2026-01-01,36636.0
TOTAL/BENGALURU/BENGALURU-JAIPUR,2026-02-01,29657.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-04-01,27946.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-05-01,28309.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-06-01,25247.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-07-01,34274.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-08-01,33845.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-09-01,20928.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-10-01,22107.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-11-01,21754.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2015-12-01,30408.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-01-01,28323.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-02-01,26814.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-03-01,27487.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-04-01,25755.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-05-01,28383.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-06-01,26333.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-07-01,30486.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-08-01,27769.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-09-01,26666.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-10-01,34463.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-11-01,34850.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2016-12-01,35585.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-01-01,34222.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-02-01,27465.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-03-01,22640.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-04-01,25435.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-05-01,37372.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-06-01,36289.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-07-01,42537.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-08-01,42657.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-09-01,40143.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-10-01,44408.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-11-01,45214.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2017-12-01,55688.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-01-01,59258.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-02-01,52978.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-03-01,47248.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-04-01,50960.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-05-01,59546.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-06-01,47025.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-07-01,54197.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-08-01,31099.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-09-01,48937.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-10-01,52233.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-11-01,53291.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2018-12-01,62330.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-01-01,62325.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-02-01,47626.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-03-01,50020.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-04-01,43672.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-05-01,42551.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-06-01,37625.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-07-01,37631.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-08-01,32588.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-09-01,40563.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-10-01,38394.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-11-01,34724.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2019-12-01,41571.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-01-01,39545.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-02-01,34938.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-03-01,21621.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-04-01,11537.5
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-05-01,1454.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-06-01,7269.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-07-01,9947.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-08-01,13154.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-09-01,22947.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-10-01,31700.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-11-01,31376.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2020-12-01,44295.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-01-01,38372.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-02-01,28670.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-03-01,28133.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-04-01,33709.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-05-01,24057.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-06-01,14405.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-07-01,19546.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-08-01,29828.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-09-01,22636.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-10-01,29944.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-11-01,33193.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2021-12-01,47656.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-01-01,23758.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-02-01,24585.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-03-01,39615.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-04-01,42633.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-05-01,45677.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-06-01,32975.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-07-01,36562.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-08-01,51480.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-09-01,69490.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-10-01,70290.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-11-01,63037.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2022-12-01,71301.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-01-01,76553.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-02-01,69726.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-03-01,77785.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-04-01,80314.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-05-01,78892.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-06-01,70405.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-07-01,72930.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-08-01,64116.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-09-01,59043.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-10-01,64386.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-11-01,59443.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2023-12-01,62244.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-01-01,57592.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-02-01,50902.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-03-01,58474.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-04-01,71560.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-05-01,64383.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-06-01,57206.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-07-01,59458.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-08-01,63838.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-09-01,70799.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-10-01,68599.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-11-01,62678.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2024-12-01,62750.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-01-01,57117.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-02-01,42447.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-03-01,55764.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-04-01,59000.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-05-01,61884.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-06-01,60068.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-07-01,53765.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-08-01,57855.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-09-01,59068.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-10-01,53276.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-11-01,58714.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2025-12-01,60344.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2026-01-01,62865.0
TOTAL/BENGALURU/BENGALURU-KOCHI,2026-02-01,53489.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-04-01,32560.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-05-01,35652.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-06-01,33345.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-07-01,36917.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-08-01,36160.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-09-01,38274.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-10-01,49052.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-11-01,46541.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2015-12-01,51741.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-01-01,49150.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-02-01,45247.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-03-01,50227.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-04-01,53265.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-05-01,51292.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-06-01,52063.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-07-01,55635.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-08-01,55219.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-09-01,61266.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-10-01,75994.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-11-01,58779.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2016-12-01,75616.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-01-01,71657.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-02-01,56784.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-03-01,57849.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-04-01,62306.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-05-01,68158.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-06-01,67341.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-07-01,65572.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-08-01,71531.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-09-01,74010.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-10-01,71342.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-11-01,68354.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2017-12-01,80799.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-01-01,78447.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-02-01,74483.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-03-01,79788.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-04-01,80516.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-05-01,77751.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-06-01,89227.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-07-01,88473.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-08-01,73331.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-09-01,70421.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-10-01,77305.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-11-01,69530.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2018-12-01,79081.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-01-01,85595.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-02-01,78433.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-03-01,86782.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-04-01,80913.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-05-01,73681.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-06-01,76178.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-07-01,75168.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-08-01,77042.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-09-01,71071.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-10-01,83653.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-11-01,78373.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2019-12-01,86950.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-01-01,85243.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-02-01,73740.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-03-01,64941.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-04-01,33098.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-05-01,1255.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-06-01,41015.0
TOTAL/BENGALURU/BENGALURU-KOLKATA,2020-07-01,47769.0
